temperature,humidity,rainfall,wind_speed,month,crop,region,state,latitude,longitude,pesticide_applications,past_disease_occurrences,disease,severity,is_diseased
20.7,89.1,153.3,6.2,7,Potato,Nashik,Maharashtra,19.99,73.79,2,1,Potato___Early_blight,64.7,1
32.1,77.9,80.8,10.4,6,Potato,Nagpur,Maharashtra,21.14,79.08,1,5,Potato___Late_blight,91.5,1
21.5,72.5,5.7,4.5,2,Tomato,Ranchi,Jharkhand,23.34,85.31,5,1,Tomato___healthy,0.0,0
27.7,79.0,10.6,8.6,10,Peach,Bhopal,Madhya Pradesh,23.25,77.41,0,3,Peach___healthy,0.0,0
26.4,70.1,10.8,4.4,11,Corn,Ahmedabad,Gujarat,23.02,72.57,3,1,Corn_(maize)___Northern_Leaf_Blight,66.3,1
30.1,93.8,65.7,8.8,9,Apple,Surat,Gujarat,21.17,72.83,4,1,Apple___Black_rot,63.4,1
32.0,78.1,9.9,5.3,3,Strawberry,Kolkata,West Bengal,22.57,88.36,9,0,Strawberry___Leaf_scorch,40.4,1
34.2,86.4,37.2,5.2,9,Grape,Surat,Gujarat,21.17,72.83,2,1,Grape___Esca_(Black_Measles),76.0,1
21.0,80.2,5.7,0.0,1,Apple,Patna,Bihar,25.59,85.13,1,2,Apple___Apple_scab,62.9,1
18.8,72.6,5.7,2.1,12,Squash,Warangal,Telangana,17.97,79.59,1,2,Squash___Powdery_mildew,21.3,1
23.8,70.1,190.6,8.1,7,Corn,Indore,Madhya Pradesh,22.71,75.85,6,0,Corn_(maize)___Northern_Leaf_Blight,47.7,1
27.6,82.7,94.1,10.2,9,Corn,Indore,Madhya Pradesh,22.71,75.85,5,0,Corn_(maize)___Northern_Leaf_Blight,63.3,1
25.4,74.6,11.6,11.3,3,Tomato,Nagpur,Maharashtra,21.14,79.08,0,1,Tomato___Septoria_leaf_spot,64.0,1
38.0,76.3,26.8,19.2,5,Grape,Coimbatore,Tamil Nadu,11.01,76.96,3,3,Grape___Esca_(Black_Measles),79.8,1
27.9,72.6,145.9,13.5,8,Cherry,Jaipur,Rajasthan,26.91,75.79,1,1,Cherry_(including_sour)___Powdery_mildew,37.6,1
26.2,80.2,5.9,6.1,2,Tomato,Nashik,Maharashtra,19.99,73.79,3,2,Tomato___Tomato_Yellow_Leaf_Curl_Virus,76.3,1
34.2,63.1,65.0,5.8,6,Grape,Jaipur,Rajasthan,26.91,75.79,2,4,Grape___Black_rot,70.2,1
25.2,66.8,14.4,14.5,11,Corn,Solapur,Maharashtra,17.66,75.9,6,0,Corn_(maize)___healthy,0.0,0
28.3,77.2,56.3,8.3,9,Corn,Hyderabad,Telangana,17.38,78.47,3,3,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,59.4,1
15.9,78.3,10.5,4.4,4,Apple,Shimla,Himachal Pradesh,31.1,77.17,1,1,Apple___Apple_scab,57.9,1
26.0,50.7,37.6,2.8,10,Apple,Jodhpur,Rajasthan,26.29,73.01,8,0,Apple___healthy,0.0,0
23.0,70.0,77.3,12.7,8,Tomato,Jalandhar,Punjab,31.32,75.57,4,0,Tomato___Bacterial_spot,49.1,1
39.8,61.3,13.6,7.8,4,Tomato,Akola,Maharashtra,20.7,77.0,3,4,Tomato___Tomato_Yellow_Leaf_Curl_Virus,69.7,1
24.0,81.4,230.7,10.2,7,Potato,Jabalpur,Madhya Pradesh,23.18,79.94,2,1,Potato___Early_blight,48.7,1
30.0,76.8,62.1,8.0,6,Apple,Hyderabad,Telangana,17.38,78.47,2,0,Apple___Cedar_apple_rust,47.4,1
19.9,79.9,79.6,8.0,8,Strawberry,Mysore,Karnataka,12.29,76.64,4,0,Strawberry___healthy,0.0,0
21.5,67.5,12.7,6.1,11,Tomato,Indore,Madhya Pradesh,22.71,75.85,3,0,Tomato___Tomato_Yellow_Leaf_Curl_Virus,44.6,1
30.2,72.9,20.8,5.1,5,Tomato,Gaya,Bihar,24.79,84.99,3,1,Tomato___Septoria_leaf_spot,52.3,1
25.7,76.9,77.9,13.8,9,Tomato,Surat,Gujarat,21.17,72.83,1,0,Tomato___Septoria_leaf_spot,53.8,1
24.1,92.9,133.8,10.1,8,Tomato,Burdwan,West Bengal,23.23,87.85,0,0,Tomato___Bacterial_spot,70.3,1
24.3,83.4,7.5,16.4,11,Tomato,Amravati,Maharashtra,20.93,77.75,6,1,Tomato___Late_blight,60.8,1
21.7,74.9,4.7,13.8,12,Strawberry,Pune,Maharashtra,18.52,73.85,3,5,Strawberry___healthy,0.0,0
39.3,71.4,18.3,9.5,4,Potato,Lucknow,Uttar Pradesh,26.85,80.94,2,1,Potato___Early_blight,62.8,1
25.1,88.4,5.2,10.7,2,Tomato,Pune,Maharashtra,18.52,73.85,1,1,Tomato___Tomato_mosaic_virus,76.7,1
21.3,74.8,10.0,6.3,11,Potato,Coimbatore,Tamil Nadu,11.01,76.96,4,0,Potato___healthy,0.0,0
36.3,64.7,14.6,8.5,4,Apple,Aurangabad,Maharashtra,19.87,75.34,5,0,Apple___Cedar_apple_rust,60.7,1
22.9,84.0,23.2,9.2,10,Grape,Coimbatore,Tamil Nadu,11.01,76.96,5,1,Grape___Esca_(Black_Measles),47.5,1
18.9,78.3,60.7,9.9,6,Raspberry,Jalandhar,Punjab,31.32,75.57,0,1,Raspberry___healthy,0.0,0
25.6,70.5,111.2,15.3,8,Tomato,Jaipur,Rajasthan,26.91,75.79,2,1,Tomato___Leaf_Mold,74.6,1
25.4,67.5,9.4,7.8,3,Potato,Ranchi,Jharkhand,23.34,85.31,4,2,Potato___Late_blight,84.0,1
23.1,82.4,5.9,8.2,2,Tomato,Chennai,Tamil Nadu,13.08,80.27,0,2,Tomato___Tomato_mosaic_virus,76.8,1
17.1,93.3,89.0,6.8,9,Tomato,Shimla,Himachal Pradesh,31.1,77.17,5,1,Tomato___Bacterial_spot,45.4,1
24.3,86.8,140.3,7.2,8,Corn,Varanasi,Uttar Pradesh,25.31,82.97,5,0,Corn_(maize)___Common_rust_,57.5,1
26.2,67.4,4.2,6.8,12,Wheat,Warangal,Telangana,17.97,79.59,2,2,Wheat___Leaf_rust,58.8,1
28.9,88.8,83.6,3.0,7,Tomato,Hyderabad,Telangana,17.38,78.47,2,0,Tomato___Target_Spot,54.7,1
29.5,83.9,63.6,8.8,9,Cherry,Mysore,Karnataka,12.29,76.64,2,0,Cherry_(including_sour)___Powdery_mildew,46.4,1
17.4,87.9,178.9,8.6,7,Potato,Dharamsala,Himachal Pradesh,32.21,76.32,2,0,Potato___Early_blight,47.5,1
28.4,73.4,88.7,5.3,6,Grape,Jaipur,Rajasthan,26.91,75.79,0,0,Grape___healthy,0.0,0
26.6,73.8,11.1,6.3,4,Squash,Varanasi,Uttar Pradesh,25.31,82.97,2,2,Squash___Powdery_mildew,53.7,1
34.1,95.2,60.3,5.6,6,Squash,Chennai,Tamil Nadu,13.08,80.27,0,1,Squash___Powdery_mildew,50.8,1
21.1,76.8,4.4,6.9,12,Tomato,Akola,Maharashtra,20.7,77.0,0,1,Tomato___healthy,0.0,0
21.6,82.3,65.9,10.4,7,Corn,Jabalpur,Madhya Pradesh,23.18,79.94,4,1,Corn_(maize)___Northern_Leaf_Blight,52.7,1
14.2,63.3,4.5,8.3,12,Potato,Ludhiana,Punjab,30.9,75.85,1,2,Potato___Late_blight,96.0,1
44.5,77.3,15.4,8.7,5,Tomato,Chennai,Tamil Nadu,13.08,80.27,3,2,Tomato___Target_Spot,52.3,1
31.2,84.8,62.6,15.9,8,Potato,Kolkata,West Bengal,22.57,88.36,2,1,Potato___Early_blight,60.7,1
28.1,86.8,35.0,9.0,10,Potato,Chennai,Tamil Nadu,13.08,80.27,0,1,Potato___Late_blight,94.1,1
15.0,68.2,4.5,6.2,1,Corn,Aurangabad,Maharashtra,19.87,75.34,3,2,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,49.0,1
22.0,74.9,82.6,3.7,7,Blueberry,Jalandhar,Punjab,31.32,75.57,1,0,Blueberry___healthy,0.0,0
26.6,75.8,4.7,4.5,2,Tomato,Pune,Maharashtra,18.52,73.85,1,1,Tomato___Tomato_mosaic_virus,70.3,1
23.8,87.0,85.2,13.1,7,Potato,Nashik,Maharashtra,19.99,73.79,1,1,Potato___Late_blight,96.0,1
23.8,85.3,5.8,6.3,1,Corn,Surat,Gujarat,21.17,72.83,1,1,Corn_(maize)___Northern_Leaf_Blight,65.7,1
30.1,73.0,61.6,8.5,9,Pepper,Nagpur,Maharashtra,21.14,79.08,3,2,"Pepper,_bell___Bacterial_spot",56.8,1
23.8,81.1,118.2,12.4,7,Tomato,Agra,Uttar Pradesh,27.17,78.01,1,0,Tomato___Target_Spot,68.7,1
26.7,55.4,4.7,5.6,2,Soybean,Jodhpur,Rajasthan,26.29,73.01,1,0,Soybean___healthy,0.0,0
21.0,81.5,13.5,13.4,11,Pepper,Amravati,Maharashtra,20.93,77.75,6,0,"Pepper,_bell___Bacterial_spot",39.1,1
25.0,76.6,138.9,5.3,7,Potato,Agra,Uttar Pradesh,27.17,78.01,3,4,Potato___Early_blight,66.0,1
23.5,66.3,167.8,5.2,8,Strawberry,Amritsar,Punjab,31.63,74.87,1,1,Strawberry___healthy,0.0,0
27.6,65.3,13.9,9.9,4,Apple,Jalandhar,Punjab,31.32,75.57,0,0,Apple___Apple_scab,67.4,1
24.0,81.9,87.9,9.5,9,Apple,Gaya,Bihar,24.79,84.99,2,0,Apple___Black_rot,63.1,1
33.9,78.9,7.5,3.2,3,Squash,Chennai,Tamil Nadu,13.08,80.27,2,0,Squash___Powdery_mildew,37.2,1
32.4,71.5,6.4,9.4,5,Grape,Mysore,Karnataka,12.29,76.64,6,3,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),49.4,1
22.6,86.0,99.5,14.8,7,Tomato,Ranchi,Jharkhand,23.34,85.31,6,0,Tomato___Target_Spot,49.7,1
24.5,66.1,84.7,14.7,7,Tomato,Jaipur,Rajasthan,26.91,75.79,0,0,Tomato___Target_Spot,58.6,1
33.5,62.9,13.5,8.5,4,Wheat,Ludhiana,Punjab,30.9,75.85,4,1,Wheat___Leaf_rust,67.5,1
22.8,56.1,4.1,2.8,11,Corn,Jaipur,Rajasthan,26.91,75.79,1,3,Corn_(maize)___healthy,0.0,0
24.4,72.7,41.5,6.0,10,Tomato,Indore,Madhya Pradesh,22.71,75.85,2,0,Tomato___Spider_mites Two-spotted_spider_mite,49.9,1
30.6,71.1,27.1,11.3,10,Tomato,Indore,Madhya Pradesh,22.71,75.85,7,1,Tomato___Late_blight,55.9,1
26.9,82.4,77.1,9.8,9,Cherry,Bangalore,Karnataka,12.97,77.59,10,2,Cherry_(including_sour)___Powdery_mildew,26.6,1
19.4,67.7,6.5,4.7,11,Tomato,Ludhiana,Punjab,30.9,75.85,4,1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,53.6,1
32.7,76.2,103.7,2.1,7,Corn,Pune,Maharashtra,18.52,73.85,2,0,Corn_(maize)___Common_rust_,59.6,1
24.9,83.1,100.7,0.7,7,Potato,Bhopal,Madhya Pradesh,23.25,77.41,0,5,Potato___Early_blight,66.9,1
23.3,79.4,5.3,8.1,1,Pepper,Coimbatore,Tamil Nadu,11.01,76.96,5,5,"Pepper,_bell___healthy",0.0,0
19.0,75.2,80.9,9.4,9,Peach,Ludhiana,Punjab,30.9,75.85,0,1,Peach___healthy,0.0,0
22.8,81.1,150.9,15.5,7,Tomato,Ranchi,Jharkhand,23.34,85.31,9,0,Tomato___Target_Spot,35.0,1
28.3,68.2,7.1,11.8,11,Corn,Akola,Maharashtra,20.7,77.0,4,1,Corn_(maize)___healthy,0.0,0
28.6,85.1,68.1,8.9,9,Corn,Akola,Maharashtra,20.7,77.0,3,0,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,69.2,1
22.6,71.5,29.9,4.3,10,Strawberry,Jalandhar,Punjab,31.32,75.57,0,4,Strawberry___Leaf_scorch,47.3,1
23.2,72.3,6.5,19.1,3,Pepper,Nashik,Maharashtra,19.99,73.79,4,0,"Pepper,_bell___healthy",0.0,0
24.0,77.7,32.5,10.4,10,Grape,Bangalore,Karnataka,12.97,77.59,6,0,Grape___Esca_(Black_Measles),53.3,1
23.2,84.9,78.8,6.3,6,Apple,Patna,Bihar,25.59,85.13,2,1,Apple___Apple_scab,62.8,1
28.2,74.1,67.0,9.6,6,Peach,Indore,Madhya Pradesh,22.71,75.85,9,0,Peach___Bacterial_spot,32.4,1
29.8,73.8,140.2,12.5,8,Tomato,Pune,Maharashtra,18.52,73.85,1,2,Tomato___healthy,0.0,0
21.6,70.1,8.8,8.1,11,Strawberry,Aurangabad,Maharashtra,19.87,75.34,1,2,Strawberry___healthy,0.0,0
31.2,71.3,59.7,2.9,9,Peach,Solapur,Maharashtra,17.66,75.9,4,3,Peach___Bacterial_spot,57.2,1
18.0,66.3,9.7,10.1,11,Strawberry,Ludhiana,Punjab,30.9,75.85,2,1,Strawberry___healthy,0.0,0
27.1,65.1,3.7,0.3,1,Grape,Aurangabad,Maharashtra,19.87,75.34,3,0,Grape___healthy,0.0,0
29.6,88.7,65.3,14.5,6,Tomato,Gaya,Bihar,24.79,84.99,5,2,Tomato___Septoria_leaf_spot,56.3,1
24.5,74.4,27.6,13.9,10,Grape,Ludhiana,Punjab,30.9,75.85,3,0,Grape___healthy,0.0,0
22.4,82.7,6.9,7.7,12,Potato,Amravati,Maharashtra,20.93,77.75,5,4,Potato___Late_blight,77.3,1
31.0,87.8,91.6,7.5,6,Grape,Ahmedabad,Gujarat,23.02,72.57,5,2,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),56.2,1
15.6,67.4,6.5,6.7,2,Wheat,Ludhiana,Punjab,30.9,75.85,9,2,Wheat___Leaf_rust,38.8,1
23.9,72.1,14.0,8.0,3,Apple,Bhopal,Madhya Pradesh,23.25,77.41,2,1,Apple___Cedar_apple_rust,40.4,1
25.7,68.4,33.3,11.6,10,Tomato,Aurangabad,Maharashtra,19.87,75.34,1,3,Tomato___healthy,0.0,0
21.8,77.1,54.7,14.7,6,Corn,Ludhiana,Punjab,30.9,75.85,5,0,Corn_(maize)___Northern_Leaf_Blight,55.9,1
20.7,75.9,148.8,13.8,8,Orange,Gaya,Bihar,24.79,84.99,1,1,Orange___Haunglongbing_(Citrus_greening),76.2,1
29.3,89.8,88.7,10.7,9,Pepper,Patna,Bihar,25.59,85.13,2,2,"Pepper,_bell___Bacterial_spot",68.8,1
23.2,78.5,6.7,8.3,2,Soybean,Chennai,Tamil Nadu,13.08,80.27,4,2,Soybean___healthy,0.0,0
28.7,86.9,154.9,0.0,8,Cherry,Akola,Maharashtra,20.7,77.0,0,3,Cherry_(including_sour)___Powdery_mildew,38.5,1
23.9,71.0,6.9,20.4,11,Raspberry,Hyderabad,Telangana,17.38,78.47,3,1,Raspberry___healthy,0.0,0
13.2,90.1,92.7,18.7,7,Apple,Dharamsala,Himachal Pradesh,32.21,76.32,4,0,Apple___Cedar_apple_rust,52.3,1
27.6,69.1,5.4,11.9,5,Tomato,Ludhiana,Punjab,30.9,75.85,4,0,Tomato___Spider_mites Two-spotted_spider_mite,52.3,1
28.3,60.2,17.9,6.6,5,Tomato,Bhopal,Madhya Pradesh,23.25,77.41,1,1,Tomato___Target_Spot,77.0,1
24.8,68.2,12.6,5.0,5,Cherry,Ludhiana,Punjab,30.9,75.85,5,1,Cherry_(including_sour)___healthy,0.0,0
23.2,56.0,136.9,5.2,7,Tomato,Jodhpur,Rajasthan,26.29,73.01,2,5,Tomato___Septoria_leaf_spot,47.5,1
19.0,79.0,15.9,3.8,5,Strawberry,Dharamsala,Himachal Pradesh,32.21,76.32,1,0,Strawberry___healthy,0.0,0
37.3,55.0,18.6,1.1,5,Grape,Jaipur,Rajasthan,26.91,75.79,1,0,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),42.6,1
26.2,72.0,39.0,0.1,6,Corn,Nashik,Maharashtra,19.99,73.79,0,0,Corn_(maize)___Common_rust_,63.0,1
24.4,86.5,118.5,10.3,8,Tomato,Surat,Gujarat,21.17,72.83,3,1,Tomato___Bacterial_spot,51.7,1
29.6,75.5,103.9,11.6,9,Tomato,Ahmedabad,Gujarat,23.02,72.57,2,5,Tomato___Late_blight,80.3,1
30.6,74.7,108.3,8.9,6,Strawberry,Nagpur,Maharashtra,21.14,79.08,0,0,Strawberry___Leaf_scorch,57.1,1
21.6,68.4,114.7,9.8,6,Cherry,Ludhiana,Punjab,30.9,75.85,2,0,Cherry_(including_sour)___Powdery_mildew,47.4,1
26.9,77.0,3.9,6.0,2,Blueberry,Nagpur,Maharashtra,21.14,79.08,0,0,Blueberry___healthy,0.0,0
13.7,80.5,171.0,5.1,8,Tomato,Dharamsala,Himachal Pradesh,32.21,76.32,0,0,Tomato___Target_Spot,66.3,1
23.2,80.4,5.6,10.1,2,Tomato,Jabalpur,Madhya Pradesh,23.18,79.94,1,2,Tomato___Tomato_mosaic_virus,68.3,1
25.1,69.3,7.4,7.1,12,Pepper,Ahmedabad,Gujarat,23.02,72.57,0,1,"Pepper,_bell___healthy",0.0,0
20.0,71.7,6.3,14.9,1,Grape,Indore,Madhya Pradesh,22.71,75.85,3,3,Grape___Esca_(Black_Measles),56.3,1
20.8,67.6,8.8,12.7,3,Tomato,Amritsar,Punjab,31.63,74.87,4,3,Tomato___Tomato_Yellow_Leaf_Curl_Virus,72.9,1
26.5,75.8,34.6,8.8,10,Potato,Surat,Gujarat,21.17,72.83,2,0,Potato___Late_blight,79.2,1
23.2,64.5,60.9,9.0,9,Grape,Ludhiana,Punjab,30.9,75.85,0,3,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),63.6,1
27.9,75.8,42.3,8.9,9,Strawberry,Aurangabad,Maharashtra,19.87,75.34,1,4,Strawberry___healthy,0.0,0
32.5,78.6,89.9,12.0,6,Corn,Patna,Bihar,25.59,85.13,2,3,Corn_(maize)___Northern_Leaf_Blight,55.9,1
20.3,73.0,7.6,8.9,1,Corn,Indore,Madhya Pradesh,22.71,75.85,7,0,Corn_(maize)___Common_rust_,43.2,1
25.7,65.1,9.1,13.6,3,Raspberry,Solapur,Maharashtra,17.66,75.9,0,4,Raspberry___healthy,0.0,0
27.5,82.5,104.7,0.2,8,Corn,Amravati,Maharashtra,20.93,77.75,4,0,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,51.4,1
8.9,82.8,7.5,11.8,11,Wheat,Dharamsala,Himachal Pradesh,32.21,76.32,5,0,Wheat___Leaf_rust,61.0,1
28.6,73.4,93.9,16.5,7,Strawberry,Jaipur,Rajasthan,26.91,75.79,1,1,Strawberry___healthy,0.0,0
25.1,74.2,38.5,10.0,10,Corn,Warangal,Telangana,17.97,79.59,4,4,Corn_(maize)___Northern_Leaf_Blight,71.2,1
29.1,83.4,5.8,5.6,3,Apple,Kolkata,West Bengal,22.57,88.36,2,0,Apple___Cedar_apple_rust,33.9,1
32.0,91.8,119.3,6.0,8,Tomato,Chennai,Tamil Nadu,13.08,80.27,3,3,Tomato___Target_Spot,66.9,1
25.3,78.1,148.4,4.5,8,Potato,Bangalore,Karnataka,12.97,77.59,5,2,Potato___Late_blight,77.9,1
28.1,85.7,87.0,11.6,9,Grape,Chennai,Tamil Nadu,13.08,80.27,6,1,Grape___Black_rot,55.5,1
20.2,76.0,116.1,2.5,9,Blueberry,Jalandhar,Punjab,31.32,75.57,4,1,Blueberry___healthy,0.0,0
28.4,81.2,16.5,13.4,8,Tomato,Jabalpur,Madhya Pradesh,23.18,79.94,1,2,Tomato___Late_blight,93.7,1
12.2,75.4,5.1,17.9,1,Tomato,Mysore,Karnataka,12.29,76.64,4,0,Tomato___Late_blight,74.0,1
22.4,77.1,10.1,6.1,3,Strawberry,Bangalore,Karnataka,12.97,77.59,2,1,Strawberry___healthy,0.0,0
21.5,65.3,3.7,3.7,12,Grape,Nagpur,Maharashtra,21.14,79.08,6,0,Grape___Black_rot,57.7,1
34.8,74.9,14.5,6.6,4,Grape,Chennai,Tamil Nadu,13.08,80.27,0,0,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),48.6,1
27.2,77.5,141.7,5.5,7,Cherry,Warangal,Telangana,17.97,79.59,2,3,Cherry_(including_sour)___healthy,0.0,0
18.6,77.1,3.0,4.4,12,Tomato,Ranchi,Jharkhand,23.34,85.31,5,4,Tomato___Tomato_Yellow_Leaf_Curl_Virus,67.3,1
22.1,86.8,98.8,16.7,9,Corn,Nashik,Maharashtra,19.99,73.79,4,1,Corn_(maize)___Common_rust_,64.1,1
20.4,76.2,4.4,9.0,11,Tomato,Ranchi,Jharkhand,23.34,85.31,5,5,Tomato___Bacterial_spot,52.2,1
24.5,69.8,4.6,8.4,11,Pepper,Solapur,Maharashtra,17.66,75.9,4,0,"Pepper,_bell___healthy",0.0,0
24.4,66.8,40.0,2.7,10,Potato,Amritsar,Punjab,31.63,74.87,3,0,Potato___Late_blight,86.7,1
29.5,76.8,17.5,7.8,4,Tomato,Ranchi,Jharkhand,23.34,85.31,7,3,Tomato___Tomato_Yellow_Leaf_Curl_Virus,62.6,1
24.2,78.3,8.7,9.7,11,Potato,Jabalpur,Madhya Pradesh,23.18,79.94,6,3,Potato___healthy,0.0,0
17.3,69.5,42.0,6.7,10,Cherry,Ranchi,Jharkhand,23.34,85.31,2,0,Cherry_(including_sour)___healthy,0.0,0
17.7,79.9,6.5,8.7,1,Potato,Hyderabad,Telangana,17.38,78.47,2,0,Potato___healthy,0.0,0
31.8,82.5,105.6,2.3,6,Apple,Gaya,Bihar,24.79,84.99,10,0,Apple___Apple_scab,41.0,1
19.1,75.2,10.4,11.7,11,Apple,Mysore,Karnataka,12.29,76.64,2,1,Apple___healthy,0.0,0
38.0,79.8,8.3,8.7,5,Tomato,Surat,Gujarat,21.17,72.83,4,0,Tomato___Septoria_leaf_spot,36.2,1
28.4,71.6,19.1,10.4,10,Tomato,Akola,Maharashtra,20.7,77.0,4,4,Tomato___healthy,0.0,0
44.7,76.0,20.1,5.0,5,Tomato,Surat,Gujarat,21.17,72.83,6,1,Tomato___Early_blight,61.1,1
31.8,55.3,17.0,9.1,10,Tomato,Jaipur,Rajasthan,26.91,75.79,2,0,Tomato___Leaf_Mold,47.5,1
24.5,60.3,11.9,8.4,3,Corn,Amritsar,Punjab,31.63,74.87,0,3,Corn_(maize)___healthy,0.0,0
29.2,65.9,121.5,1.2,7,Tomato,Jodhpur,Rajasthan,26.29,73.01,5,0,Tomato___Bacterial_spot,57.1,1
34.7,83.7,12.1,9.0,4,Grape,Burdwan,West Bengal,23.23,87.85,1,1,Grape___Black_rot,63.8,1
36.4,57.2,19.6,5.3,5,Pepper,Solapur,Maharashtra,17.66,75.9,0,4,"Pepper,_bell___Bacterial_spot",68.1,1
26.2,70.2,42.0,7.3,10,Raspberry,Indore,Madhya Pradesh,22.71,75.85,0,0,Raspberry___healthy,0.0,0
27.9,72.9,34.2,7.3,10,Grape,Nagpur,Maharashtra,21.14,79.08,4,0,Grape___healthy,0.0,0
41.0,66.6,14.7,2.3,5,Apple,Ahmedabad,Gujarat,23.02,72.57,1,5,Apple___Black_rot,66.2,1
30.2,72.5,9.0,5.9,4,Tomato,Solapur,Maharashtra,17.66,75.9,2,5,Tomato___Spider_mites Two-spotted_spider_mite,56.4,1
30.6,76.2,111.7,9.0,8,Tomato,Aurangabad,Maharashtra,19.87,75.34,0,1,Tomato___Bacterial_spot,57.4,1
24.5,89.7,38.2,9.4,6,Tomato,Burdwan,West Bengal,23.23,87.85,0,0,Tomato___Leaf_Mold,47.7,1
32.2,81.0,11.1,8.3,4,Tomato,Gaya,Bihar,24.79,84.99,0,0,Tomato___Tomato_Yellow_Leaf_Curl_Virus,63.1,1
12.0,76.7,5.9,8.0,1,Tomato,Bangalore,Karnataka,12.97,77.59,4,0,Tomato___Tomato_mosaic_virus,55.8,1
27.1,73.5,25.2,10.7,10,Blueberry,Bangalore,Karnataka,12.97,77.59,2,1,Blueberry___healthy,0.0,0
20.8,85.7,68.2,16.3,8,Corn,Coimbatore,Tamil Nadu,11.01,76.96,2,0,Corn_(maize)___Common_rust_,66.4,1
21.7,86.7,17.7,5.4,6,Apple,Bhopal,Madhya Pradesh,23.25,77.41,7,0,Apple___Cedar_apple_rust,32.9,1
27.5,81.1,42.0,6.2,10,Orange,Indore,Madhya Pradesh,22.71,75.85,2,2,Orange___Haunglongbing_(Citrus_greening),89.3,1
28.0,83.4,76.4,2.8,9,Apple,Kolkata,West Bengal,22.57,88.36,0,5,Apple___Apple_scab,65.0,1
29.8,92.4,93.2,9.8,7,Apple,Pune,Maharashtra,18.52,73.85,2,0,Apple___Apple_scab,64.7,1
31.3,83.3,84.4,9.7,7,Peach,Indore,Madhya Pradesh,22.71,75.85,3,2,Peach___Bacterial_spot,41.3,1
14.1,61.4,6.4,3.9,12,Grape,Amritsar,Punjab,31.63,74.87,4,5,Grape___healthy,0.0,0
24.5,85.2,176.6,4.5,7,Pepper,Burdwan,West Bengal,23.23,87.85,0,4,"Pepper,_bell___Bacterial_spot",53.8,1
29.5,76.2,138.8,15.1,8,Grape,Ahmedabad,Gujarat,23.02,72.57,2,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),54.4,1
23.3,67.9,24.6,6.6,10,Peach,Jaipur,Rajasthan,26.91,75.79,3,0,Peach___healthy,0.0,0
19.8,62.7,33.1,8.3,10,Tomato,Jalandhar,Punjab,31.32,75.57,0,4,Tomato___Late_blight,93.6,1
32.1,79.8,91.9,12.6,6,Tomato,Akola,Maharashtra,20.7,77.0,0,1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,85.3,1
23.8,90.9,107.8,8.6,6,Corn,Amravati,Maharashtra,20.93,77.75,2,0,Corn_(maize)___Common_rust_,69.7,1
39.0,46.6,13.8,8.5,5,Apple,Jodhpur,Rajasthan,26.29,73.01,4,1,Apple___Apple_scab,58.5,1
17.4,69.2,6.3,10.7,12,Cherry,Jalandhar,Punjab,31.32,75.57,0,3,Cherry_(including_sour)___healthy,0.0,0
17.9,64.7,22.5,10.6,10,Blueberry,Amritsar,Punjab,31.63,74.87,3,1,Blueberry___healthy,0.0,0
32.9,85.2,142.2,4.6,6,Tomato,Ranchi,Jharkhand,23.34,85.31,6,0,Tomato___Leaf_Mold,38.5,1
24.5,72.3,101.9,4.6,9,Potato,Amritsar,Punjab,31.63,74.87,1,4,Potato___Late_blight,81.6,1
22.2,75.8,7.1,10.8,11,Tomato,Jabalpur,Madhya Pradesh,23.18,79.94,4,1,Tomato___healthy,0.0,0
25.4,60.3,7.3,11.9,3,Tomato,Jalandhar,Punjab,31.32,75.57,1,0,Tomato___Tomato_Yellow_Leaf_Curl_Virus,67.5,1
28.3,63.2,13.5,5.5,5,Raspberry,Amritsar,Punjab,31.63,74.87,1,0,Raspberry___healthy,0.0,0
16.8,84.8,86.6,11.8,9,Tomato,Dharamsala,Himachal Pradesh,32.21,76.32,3,2,Tomato___Early_blight,60.4,1
31.3,54.9,3.0,12.3,3,Apple,Ahmedabad,Gujarat,23.02,72.57,4,1,Apple___Apple_scab,51.5,1
35.0,78.4,22.3,9.8,6,Potato,Amravati,Maharashtra,20.93,77.75,1,0,Potato___Early_blight,51.8,1
30.9,73.8,38.4,3.8,9,Tomato,Hyderabad,Telangana,17.38,78.47,2,0,Tomato___healthy,0.0,0
25.8,86.9,3.1,14.1,1,Pepper,Chennai,Tamil Nadu,13.08,80.27,3,1,"Pepper,_bell___Bacterial_spot",65.5,1
28.9,88.4,87.5,16.9,8,Tomato,Varanasi,Uttar Pradesh,25.31,82.97,2,0,Tomato___Target_Spot,45.5,1
18.3,71.4,8.5,5.1,4,Apple,Dharamsala,Himachal Pradesh,32.21,76.32,2,3,Apple___Apple_scab,58.2,1
