temperature,humidity,rainfall,wind_speed,month,crop,region,state,latitude,longitude,pesticide_applications,past_disease_occurrences,leaf_wetness_hours,consecutive_wet_days,soil_moisture,night_temperature,days_since_rain,morning_dew_hours,soil_ph,nitrogen_level,growth_stage,in_high_risk_region,soil_type,ann_rainfall_mm,disease,severity,is_diseased
24.0,55.7,15.2,2.6,7,Pepper,Hyderabad,Telangana,17.38,78.47,2,0,2.8,2,61.5,6.1,6.8,3.2,6.8,137.2,2,0,red_laterite,812,"Pepper,_bell___healthy",0.0,0
17.1,78.7,23.8,27.9,2,Wheat,Madurai,Tamil Nadu,9.93,78.12,2,3,15.2,5,75.4,8.5,4.6,6.5,7.32,221.6,2,0,black_cotton,924,Wheat___Leaf_rust,61.1,1
16.3,77.7,26.9,14.0,11,Wheat,Solan,Himachal Pradesh,30.9,77.1,3,1,8.4,2,57.3,8.7,7.8,10.8,6.05,163.7,2,0,red_laterite,1106,Wheat___Leaf_rust,33.7,1
24.2,65.6,10.6,12.1,3,Tomato,Kota,Rajasthan,25.18,75.83,3,1,5.0,1,40.5,4.2,5.4,4.6,6.97,185.3,2,0,black_cotton,680,Tomato___healthy,0.0,0
14.7,75.5,23.6,26.0,12,Wheat,Meerut,Uttar Pradesh,28.98,77.7,6,1,14.8,4,66.6,4.5,9.1,7.6,6.2,193.6,2,1,alluvial,814,Wheat___Leaf_rust,56.3,1
32.1,77.2,30.4,5.7,5,Tomato,Ranchi,Jharkhand,23.34,85.31,5,1,14.4,3,65.6,10.5,4.8,5.7,6.58,169.7,3,0,red_laterite,1430,Tomato___Target_Spot,39.3,1
16.8,66.0,0.0,13.6,4,Tomato,Muzaffarpur,Bihar,26.12,85.36,6,2,2.8,2,33.7,0.0,11.7,2.1,6.5,121.3,1,0,alluvial,1068,Tomato___Tomato_mosaic_virus,63.4,1
25.5,84.4,14.7,20.8,8,Tomato,Hyderabad,Telangana,17.38,78.47,7,0,7.7,4,70.2,6.1,1.7,6.8,6.8,166.4,2,1,red_laterite,812,Tomato___Bacterial_spot,38.6,1
27.9,93.9,50.2,7.9,5,Peach,Shimla,Himachal Pradesh,31.1,77.17,4,0,11.7,5,60.0,7.3,2.5,5.2,6.08,175.4,2,1,red_laterite,1575,Peach___Bacterial_spot,49.7,1
19.1,95.4,5.7,1.4,7,Tomato,Muzaffarpur,Bihar,26.12,85.36,0,0,18.8,10,72.1,5.3,1.6,6.3,6.35,242.7,3,1,alluvial,1068,Tomato___Leaf_Mold,64.9,1
22.9,74.9,7.5,3.6,7,Potato,Agra,Uttar Pradesh,27.17,78.01,3,0,7.7,1,44.9,6.2,12.4,3.9,6.24,75.3,2,1,alluvial,660,Potato___Early_blight,38.7,1
17.0,60.8,6.5,6.7,2,Grape,Meerut,Uttar Pradesh,28.98,77.7,3,4,2.7,1,52.6,0.0,3.7,2.9,6.41,116.6,2,0,alluvial,814,Grape___healthy,0.0,0
19.3,65.0,7.8,1.4,7,Peach,Patna,Bihar,25.59,85.13,1,0,3.3,1,57.0,10.8,9.3,3.1,6.2,155.0,2,0,alluvial,1122,Peach___healthy,0.0,0
20.9,50.7,17.8,4.8,11,Apple,Kota,Rajasthan,25.18,75.83,3,2,4.5,1,59.4,13.3,7.4,3.9,6.86,138.0,2,0,black_cotton,680,Apple___healthy,0.0,0
26.9,93.6,12.3,6.3,8,Tomato,Bhubaneswar,Odisha,20.29,85.82,2,0,16.6,6,85.8,10.8,2.5,11.2,5.57,281.4,3,1,red_laterite,1482,Tomato___Leaf_Mold,39.8,1
16.3,62.3,22.0,10.6,2,Cherry,Amritsar,Punjab,31.63,74.87,1,0,4.7,2,59.3,0.7,8.2,1.2,6.2,136.3,2,0,alluvial,682,Cherry_(including_sour)___healthy,0.0,0
22.7,61.8,9.1,7.6,10,Squash,Sangli,Maharashtra,16.86,74.56,3,0,1.3,1,40.6,5.5,14.3,2.4,7.05,247.9,2,1,black_cotton,580,Squash___Powdery_mildew,38.3,1
27.3,63.0,9.4,11.4,10,Grape,Nashik,Maharashtra,19.99,73.79,3,1,1.4,2,25.0,6.1,10.1,1.0,5.76,126.5,2,1,red_laterite,620,Grape___Esca_(Black_Measles),73.5,1
25.0,66.2,0.0,7.7,7,Squash,Muzaffarpur,Bihar,26.12,85.36,5,2,2.4,0,34.4,10.8,8.6,2.5,6.22,135.0,2,0,alluvial,1068,Squash___Powdery_mildew,27.0,1
10.9,57.1,7.4,8.7,6,Blueberry,Coimbatore,Tamil Nadu,11.01,76.96,1,1,4.7,0,44.6,0.0,7.3,3.0,4.7,65.9,2,0,red_laterite,682,Blueberry___healthy,0.0,0
31.3,21.4,1.4,1.8,5,Tomato,Udaipur,Rajasthan,24.57,73.68,0,2,3.3,0,38.5,2.0,23.4,0.2,6.8,116.9,2,1,red_laterite,612,Tomato___Spider_mites Two-spotted_spider_mite,57.8,1
19.1,89.1,10.6,13.4,8,Potato,Muzaffarpur,Bihar,26.12,85.36,1,1,20.2,6,100.0,14.1,0.4,5.6,6.2,220.6,3,0,alluvial,1068,Potato___Late_blight,99.1,1
9.3,68.9,18.1,3.3,9,Blueberry,Amravati,Maharashtra,20.93,77.75,2,0,2.0,2,50.7,0.0,7.1,2.2,6.7,100.8,2,0,black_cotton,788,Blueberry___healthy,0.0,0
24.5,56.9,18.5,9.0,7,Grape,Kolhapur,Maharashtra,16.7,74.24,5,1,3.9,1,50.6,9.5,3.8,3.8,5.61,114.0,2,0,red_laterite,1052,Grape___healthy,0.0,0
20.0,81.1,23.8,20.3,8,Grape,Vijayawada,Andhra Pradesh,16.5,80.64,4,1,14.9,10,82.0,2.0,2.0,10.1,6.37,189.1,3,1,alluvial,1012,Grape___Black_rot,61.1,1
14.3,65.6,15.9,3.2,2,Blueberry,Gaya,Bihar,24.79,84.99,3,1,6.6,0,56.5,3.5,9.8,2.4,6.2,148.3,2,0,alluvial,968,Blueberry___healthy,0.0,0
26.7,67.1,12.7,16.7,3,Cherry,Vijayawada,Andhra Pradesh,16.5,80.64,1,1,0.0,2,43.6,12.2,19.7,0.4,6.2,133.9,2,0,alluvial,1012,Cherry_(including_sour)___Powdery_mildew,41.3,1
23.3,95.1,12.6,7.7,4,Tomato,Bhubaneswar,Odisha,20.29,85.82,4,0,22.0,13,95.5,8.6,0.4,8.2,5.51,207.7,3,1,red_laterite,1482,Tomato___Leaf_Mold,26.6,1
27.7,77.7,19.7,6.8,5,Apple,Kullu,Himachal Pradesh,31.95,77.1,1,0,7.5,7,61.7,5.8,2.4,4.9,6.51,165.8,3,1,red_laterite,1262,Apple___Black_rot,62.8,1
23.2,55.0,7.3,11.9,7,Grape,Pune,Maharashtra,18.52,73.85,0,1,2.2,0,21.7,0.0,25.9,0.4,6.48,80.9,2,1,red_laterite,722,Grape___Esca_(Black_Measles),70.7,1
25.0,54.6,19.3,6.6,5,Peach,Bangalore,Karnataka,12.97,77.59,5,1,7.6,2,43.3,14.3,3.9,4.3,6.61,166.7,2,0,red_laterite,948,Peach___healthy,0.0,0
35.7,25.6,1.7,1.0,10,Tomato,Vadodara,Gujarat,22.3,73.18,3,1,0.3,0,34.5,8.5,43.5,1.6,6.71,130.3,2,1,black_cotton,921,Tomato___Spider_mites Two-spotted_spider_mite,42.3,1
21.0,55.1,16.9,14.5,5,Tomato,Agra,Uttar Pradesh,27.17,78.01,1,1,2.7,0,39.2,1.1,19.5,3.7,6.65,108.8,1,1,alluvial,660,Tomato___Tomato_mosaic_virus,71.4,1
22.8,60.0,7.9,12.4,5,Grape,Pune,Maharashtra,18.52,73.85,0,2,4.1,0,30.4,0.0,22.4,2.4,6.8,153.0,2,1,red_laterite,722,Grape___Esca_(Black_Measles),85.7,1
24.3,89.0,37.8,3.4,4,Grape,Burdwan,West Bengal,23.23,87.85,2,1,14.4,6,66.4,7.8,3.8,9.8,6.5,184.9,2,0,alluvial,1428,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),53.5,1
30.9,57.9,0.0,13.7,2,Tomato,Akola,Maharashtra,20.7,77.0,0,1,1.7,0,31.1,11.5,13.1,2.8,7.22,117.1,1,1,black_cotton,820,Tomato___Tomato_Yellow_Leaf_Curl_Virus,75.0,1
19.1,59.0,11.4,13.0,4,Cherry,Gaya,Bihar,24.79,84.99,0,4,1.6,2,58.3,0.6,19.0,3.8,6.2,249.7,2,0,alluvial,968,Cherry_(including_sour)___Powdery_mildew,65.0,1
18.1,60.6,16.9,9.5,6,Grape,Vadodara,Gujarat,22.3,73.18,4,2,3.0,0,47.5,0.0,9.4,4.1,6.7,119.5,2,0,black_cotton,921,Grape___healthy,0.0,0
16.8,51.6,8.6,9.9,6,Grape,Indore,Madhya Pradesh,22.71,75.85,1,1,5.7,2,48.2,0.6,7.2,4.2,6.7,165.1,2,0,black_cotton,985,Grape___healthy,0.0,0
14.1,85.5,2.4,18.1,6,Wheat,Indore,Madhya Pradesh,22.71,75.85,3,0,8.8,5,76.7,1.0,7.7,4.4,6.7,128.5,2,1,black_cotton,985,Wheat___Leaf_rust,59.8,1
18.2,93.2,17.2,10.4,12,Corn,Nashik,Maharashtra,19.99,73.79,1,1,8.2,5,76.3,0.4,0.5,7.3,6.5,219.2,2,1,red_laterite,620,Corn_(maize)___Common_rust_,67.2,1
19.6,89.1,3.9,10.9,7,Tomato,Solapur,Maharashtra,17.66,75.9,3,1,4.2,4,70.7,3.3,5.9,4.0,6.7,169.3,2,1,black_cotton,520,Tomato___Early_blight,74.8,1
16.0,92.7,54.0,13.9,4,Apple,Shimla,Himachal Pradesh,31.1,77.17,8,4,23.2,5,96.7,6.0,1.1,6.6,6.28,200.8,1,1,red_laterite,1575,Apple___Apple_scab,49.4,1
19.9,65.7,18.3,8.5,11,Potato,Madurai,Tamil Nadu,9.93,78.12,1,5,4.3,0,65.0,4.8,9.7,1.1,6.7,169.2,2,0,black_cotton,924,Potato___healthy,0.0,0
33.0,91.2,23.0,21.1,4,Pepper,Shimla,Himachal Pradesh,31.1,77.17,2,0,18.7,4,85.2,11.7,1.1,4.2,6.19,136.9,2,0,red_laterite,1575,"Pepper,_bell___Bacterial_spot",51.6,1
17.3,58.3,18.8,3.8,12,Blueberry,Bhopal,Madhya Pradesh,23.25,77.41,0,0,2.4,2,45.1,3.1,11.0,1.2,6.7,102.1,2,0,black_cotton,1146,Blueberry___healthy,0.0,0
22.7,95.3,25.0,13.6,9,Peach,Solan,Himachal Pradesh,30.9,77.1,3,3,17.2,8,67.8,6.5,0.8,9.4,6.66,127.6,2,1,red_laterite,1106,Peach___Bacterial_spot,47.4,1
16.8,64.1,22.8,11.1,4,Apple,Jaipur,Rajasthan,26.91,75.79,1,0,3.2,2,59.1,6.4,9.7,1.1,5.85,122.1,2,0,sandy,592,Apple___healthy,0.0,0
23.9,72.8,12.6,12.7,8,Tomato,Kullu,Himachal Pradesh,31.95,77.1,0,2,6.5,5,63.8,7.8,3.5,6.9,6.24,176.5,3,0,red_laterite,1262,Tomato___Target_Spot,55.5,1
28.5,69.8,10.5,3.5,5,Apple,Shimla,Himachal Pradesh,31.1,77.17,2,2,7.7,7,56.2,10.9,3.3,5.5,6.42,91.0,3,1,red_laterite,1575,Apple___Black_rot,71.2,1
19.9,82.5,39.8,3.5,6,Grape,Surat,Gujarat,21.17,72.83,1,0,19.3,9,76.2,0.0,0.1,5.5,6.2,178.0,2,0,alluvial,1168,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),71.6,1
26.4,68.2,5.9,9.2,6,Squash,Jodhpur,Rajasthan,26.29,73.01,2,0,0.0,1,50.8,5.7,23.6,1.3,7.29,121.0,2,1,sandy,362,Squash___Powdery_mildew,46.2,1
20.8,77.2,39.8,22.4,6,Peach,Ahmedabad,Gujarat,23.02,72.57,5,0,17.3,7,76.5,0.5,0.3,7.2,6.7,184.8,2,0,black_cotton,782,Peach___Bacterial_spot,43.8,1
6.2,71.7,33.8,15.5,3,Apple,Gaya,Bihar,24.79,84.99,2,0,16.0,3,74.6,0.0,1.7,9.9,6.2,134.9,1,0,alluvial,968,Apple___Cedar_apple_rust,46.1,1
23.9,85.4,21.2,2.6,8,Tomato,Ludhiana,Punjab,30.9,75.85,5,2,10.3,5,64.1,7.4,2.6,8.9,6.7,132.6,3,0,alluvial,712,Tomato___Target_Spot,47.0,1
25.7,77.8,21.3,1.3,11,Tomato,Hisar,Haryana,29.15,75.72,1,0,0.0,2,48.1,9.2,10.5,1.7,6.2,96.6,1,1,alluvial,428,Tomato___Tomato_mosaic_virus,66.9,1
20.7,89.6,10.3,17.6,3,Wheat,Surat,Gujarat,21.17,72.83,1,1,11.3,4,56.9,11.0,7.3,6.5,7.06,79.9,2,0,alluvial,1168,Wheat___Leaf_rust,67.3,1
24.7,66.9,20.2,2.1,12,Blueberry,Pune,Maharashtra,18.52,73.85,6,3,1.4,0,44.5,12.4,6.1,2.7,4.7,93.2,2,0,red_laterite,722,Blueberry___healthy,0.0,0
14.2,90.8,19.9,1.0,12,Tomato,Kullu,Himachal Pradesh,31.95,77.1,0,4,10.0,10,80.9,6.9,1.6,7.5,5.99,191.1,3,1,red_laterite,1262,Tomato___Late_blight,92.8,1
12.9,52.1,6.9,13.3,9,Apple,Nagpur,Maharashtra,21.14,79.08,1,2,5.3,2,59.0,0.7,9.8,5.0,6.7,174.3,2,0,black_cotton,1025,Apple___healthy,0.0,0
22.7,81.6,19.2,12.9,9,Corn,Kullu,Himachal Pradesh,31.95,77.1,5,1,10.9,5,58.4,6.7,4.7,8.4,6.04,182.2,2,0,red_laterite,1262,Corn_(maize)___Common_rust_,57.2,1
20.2,93.8,13.8,9.9,10,Apple,Kullu,Himachal Pradesh,31.95,77.1,4,0,9.0,9,92.2,8.7,0.3,10.9,6.42,156.0,1,1,red_laterite,1262,Apple___Apple_scab,54.9,1
15.0,94.7,76.9,11.8,10,Potato,Solan,Himachal Pradesh,30.9,77.1,3,0,21.0,9,95.1,10.4,0.5,9.1,5.39,157.2,3,1,red_laterite,1106,Potato___Late_blight,73.0,1
19.9,51.3,17.7,13.1,7,Blueberry,Indore,Madhya Pradesh,22.71,75.85,2,0,4.7,2,57.9,2.6,11.7,2.0,6.7,95.1,2,0,black_cotton,985,Blueberry___healthy,0.0,0
22.0,65.0,14.8,13.7,1,Soybean,Kota,Rajasthan,25.18,75.83,3,1,6.7,1,48.3,4.9,6.8,1.6,6.7,95.2,2,0,black_cotton,680,Soybean___healthy,0.0,0
19.0,78.1,11.5,18.3,9,Tomato,Dharwad,Karnataka,15.45,75.01,6,1,3.4,4,70.3,0.5,5.2,5.2,6.81,156.2,2,1,black_cotton,742,Tomato___Early_blight,47.1,1
17.6,55.2,17.2,7.4,12,Blueberry,Udaipur,Rajasthan,24.57,73.68,2,0,7.8,1,58.9,2.3,3.9,3.0,5.25,145.5,2,0,red_laterite,612,Blueberry___healthy,0.0,0
31.0,89.5,16.7,11.7,5,Tomato,Kolkata,West Bengal,22.57,88.36,2,1,9.7,4,77.4,11.7,1.9,5.9,6.41,116.1,3,0,alluvial,1582,Tomato___Target_Spot,46.9,1
23.0,64.6,20.9,8.6,9,Raspberry,Indore,Madhya Pradesh,22.71,75.85,4,0,7.5,2,63.3,16.9,10.6,1.1,6.7,145.8,2,0,black_cotton,985,Raspberry___healthy,0.0,0
22.7,84.5,16.5,20.6,12,Peach,Shimla,Himachal Pradesh,31.1,77.17,0,0,17.6,6,67.1,5.5,1.0,6.5,6.26,94.9,2,1,red_laterite,1575,Peach___Bacterial_spot,79.3,1
11.0,62.3,23.4,9.6,3,Raspberry,Hisar,Haryana,29.15,75.72,5,0,7.3,0,58.5,0.0,9.8,4.3,6.22,150.9,2,0,alluvial,428,Raspberry___healthy,0.0,0
32.8,70.7,0.5,9.5,9,Grape,Hisar,Haryana,29.15,75.72,1,1,0.0,0,34.8,6.5,11.5,3.0,6.21,80.1,2,0,alluvial,428,Grape___Esca_(Black_Measles),76.6,1
25.8,89.0,17.9,14.6,5,Peach,Solan,Himachal Pradesh,30.9,77.1,2,0,11.2,4,82.0,8.5,1.9,7.6,6.2,196.1,2,1,red_laterite,1106,Peach___Bacterial_spot,48.9,1
38.8,20.7,0.7,5.1,11,Tomato,Latur,Maharashtra,18.4,76.56,2,0,0.9,0,37.9,11.5,38.8,0.5,6.7,120.0,2,1,black_cotton,742,Tomato___Spider_mites Two-spotted_spider_mite,50.4,1
7.7,94.4,77.4,20.9,8,Potato,Dharamsala,Himachal Pradesh,32.21,76.32,9,5,21.5,11,86.2,0.0,1.8,7.0,4.87,215.1,3,1,red_laterite,2542,Potato___Late_blight,66.8,1
23.8,81.3,23.5,10.0,5,Peach,Lucknow,Uttar Pradesh,26.85,80.94,0,3,13.0,2,78.7,6.6,1.4,5.5,6.49,182.3,2,0,alluvial,898,Peach___Bacterial_spot,68.2,1
29.5,93.6,19.3,6.6,9,Grape,Aurangabad,Maharashtra,19.87,75.34,2,0,19.6,10,84.0,17.5,2.3,7.5,6.7,199.4,3,1,black_cotton,726,Grape___Black_rot,58.8,1
24.9,98.8,20.2,16.5,8,Corn,Visakhapatnam,Andhra Pradesh,17.68,83.21,5,0,6.7,7,59.0,7.9,0.5,4.7,6.72,190.4,2,1,red_laterite,1012,Corn_(maize)___Common_rust_,35.0,1
23.9,83.6,8.0,17.9,3,Potato,Ahmedabad,Gujarat,23.02,72.57,0,5,6.9,2,50.5,8.1,11.2,3.1,6.7,126.5,2,1,black_cotton,782,Potato___Early_blight,66.7,1
23.4,63.5,5.7,10.9,8,Grape,Solapur,Maharashtra,17.66,75.9,3,2,1.8,0,24.1,0.0,28.2,0.9,6.7,73.5,2,1,black_cotton,520,Grape___Esca_(Black_Measles),76.1,1
22.0,82.3,11.5,14.7,7,Peach,Shimla,Himachal Pradesh,31.1,77.17,4,4,15.1,3,81.2,0.0,1.8,4.1,6.8,166.2,2,1,red_laterite,1575,Peach___Bacterial_spot,39.3,1
25.4,62.3,25.1,7.7,8,Tomato,Amritsar,Punjab,31.63,74.87,1,0,6.5,0,65.0,8.4,6.5,2.3,6.34,169.4,2,0,alluvial,682,Tomato___healthy,0.0,0
21.9,48.8,9.2,5.8,6,Corn,Ludhiana,Punjab,30.9,75.85,3,0,6.2,2,44.0,3.9,8.6,3.8,6.6,168.6,2,0,alluvial,712,Corn_(maize)___healthy,0.0,0
21.9,75.7,0.5,10.6,9,Corn,Madurai,Tamil Nadu,9.93,78.12,0,0,12.9,7,75.7,8.5,2.9,6.1,6.76,137.8,2,1,black_cotton,924,Corn_(maize)___Common_rust_,77.7,1
13.9,72.0,24.7,22.3,4,Apple,Kullu,Himachal Pradesh,31.95,77.1,3,0,9.9,7,78.6,2.1,1.5,4.7,5.92,143.0,1,1,red_laterite,1262,Apple___Cedar_apple_rust,43.0,1
19.9,55.5,12.6,16.0,4,Squash,Kolhapur,Maharashtra,16.7,74.24,2,1,0.4,0,31.8,0.4,23.8,0.9,6.4,132.7,2,1,red_laterite,1052,Squash___Powdery_mildew,37.1,1
19.7,71.2,6.5,7.0,9,Grape,Kolhapur,Maharashtra,16.7,74.24,3,2,3.8,2,54.1,4.1,13.0,3.3,6.78,112.2,2,0,red_laterite,1052,Grape___healthy,0.0,0
11.6,92.1,16.4,15.0,9,Potato,Lucknow,Uttar Pradesh,26.85,80.94,2,0,17.9,11,91.0,0.7,1.9,8.4,6.2,252.8,3,1,alluvial,898,Potato___Late_blight,93.2,1
24.5,65.9,12.6,4.5,7,Corn,Bhopal,Madhya Pradesh,23.25,77.41,3,2,1.4,0,55.5,3.7,5.2,2.7,6.7,143.3,2,0,black_cotton,1146,Corn_(maize)___healthy,0.0,0
6.9,89.7,62.5,19.5,6,Potato,Dharamsala,Himachal Pradesh,32.21,76.32,7,0,14.2,4,94.3,0.0,0.3,7.5,5.24,206.2,3,1,red_laterite,2542,Potato___Late_blight,83.6,1
27.3,81.8,11.9,27.3,8,Pepper,Surat,Gujarat,21.17,72.83,5,1,13.8,4,83.4,4.9,0.4,7.3,6.9,156.7,2,0,alluvial,1168,"Pepper,_bell___Bacterial_spot",54.6,1
20.3,85.8,11.0,18.9,6,Tomato,Amravati,Maharashtra,20.93,77.75,2,1,12.7,3,86.5,0.0,1.3,7.6,7.49,128.7,2,1,black_cotton,788,Tomato___Bacterial_spot,57.6,1
22.0,98.9,74.6,4.4,4,Orange,Bhopal,Madhya Pradesh,23.25,77.41,1,0,4.6,4,75.4,2.7,3.4,1.5,6.7,140.7,2,1,black_cotton,1146,Orange___Haunglongbing_(Citrus_greening),82.0,1
14.0,59.4,21.8,10.7,11,Potato,Hisar,Haryana,29.15,75.72,3,4,6.3,0,51.6,0.1,10.1,3.9,6.2,178.1,2,0,alluvial,428,Potato___healthy,0.0,0
23.3,77.2,4.2,10.2,2,Potato,Bathinda,Punjab,30.21,74.94,2,2,6.2,3,51.4,7.1,9.7,3.5,6.44,135.8,2,1,alluvial,404,Potato___Early_blight,58.3,1
21.4,70.7,12.9,5.3,4,Potato,Warangal,Telangana,17.97,79.59,1,0,2.0,2,56.9,7.7,3.2,4.9,6.7,135.4,2,0,black_cotton,1058,Potato___healthy,0.0,0
7.7,96.0,54.5,8.6,7,Potato,Dharamsala,Himachal Pradesh,32.21,76.32,4,0,17.9,6,84.9,0.0,1.9,8.5,5.47,253.4,3,1,red_laterite,2542,Potato___Late_blight,69.9,1
26.1,77.2,5.1,3.7,3,Potato,Ludhiana,Punjab,30.9,75.85,7,0,9.7,3,70.2,8.1,3.3,3.5,6.2,134.3,2,1,alluvial,712,Potato___Early_blight,32.4,1
30.6,95.2,20.4,4.0,7,Corn,Akola,Maharashtra,20.7,77.0,2,0,19.1,4,88.2,10.7,2.2,11.0,6.7,108.1,3,1,black_cotton,820,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,53.7,1
26.6,68.3,18.7,10.5,12,Pepper,Sangli,Maharashtra,16.86,74.56,1,0,3.9,2,63.9,4.9,3.8,3.8,6.7,130.4,2,0,black_cotton,580,"Pepper,_bell___healthy",0.0,0
23.7,86.5,1.6,3.0,8,Potato,Patna,Bihar,25.59,85.13,1,4,5.9,2,66.1,1.7,12.3,3.6,6.2,107.9,2,1,alluvial,1122,Potato___Early_blight,31.2,1
33.6,97.0,39.8,15.4,6,Tomato,Aurangabad,Maharashtra,19.87,75.34,2,0,8.6,2,85.8,12.5,1.8,6.5,6.7,121.7,2,1,black_cotton,726,Tomato___Bacterial_spot,42.9,1
18.8,61.9,6.9,3.5,1,Blueberry,Latur,Maharashtra,18.4,76.56,2,1,2.2,2,44.7,10.6,6.7,5.0,6.7,109.7,2,0,black_cotton,742,Blueberry___healthy,0.0,0
17.7,46.2,7.9,8.0,9,Cherry,Nagpur,Maharashtra,21.14,79.08,6,5,7.9,0,55.5,11.0,5.0,2.3,6.7,116.3,2,0,black_cotton,1025,Cherry_(including_sour)___healthy,0.0,0
14.6,64.3,12.9,4.2,9,Blueberry,Kolkata,West Bengal,22.57,88.36,1,0,7.5,2,47.2,0.0,10.5,5.0,6.2,112.7,2,0,alluvial,1582,Blueberry___healthy,0.0,0
28.7,79.3,13.4,0.8,7,Grape,Kanpur,Uttar Pradesh,26.44,80.33,3,0,14.1,3,84.3,11.0,4.9,5.4,6.5,178.0,2,0,alluvial,792,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),48.4,1
33.0,99.7,50.7,25.5,5,Orange,Sangli,Maharashtra,16.86,74.56,6,0,10.0,3,49.9,9.6,5.4,4.4,6.7,128.8,2,1,black_cotton,580,Orange___Haunglongbing_(Citrus_greening),63.7,1
11.8,97.9,34.8,14.1,5,Apple,Dharamsala,Himachal Pradesh,32.21,76.32,3,0,11.7,13,74.7,0.5,0.2,8.2,5.67,128.1,1,1,red_laterite,2542,Apple___Apple_scab,44.1,1
24.3,47.5,10.3,7.4,12,Cherry,Burdwan,West Bengal,23.23,87.85,1,3,3.7,1,56.9,13.7,10.0,4.9,6.26,160.2,2,0,alluvial,1428,Cherry_(including_sour)___healthy,0.0,0
16.0,80.4,42.4,14.4,10,Corn,Karnal,Haryana,29.68,76.99,2,0,8.4,9,82.0,0.0,2.3,8.4,6.28,198.2,2,0,alluvial,772,Corn_(maize)___Northern_Leaf_Blight,56.8,1
27.2,71.7,1.5,3.8,4,Cherry,Ahmedabad,Gujarat,23.02,72.57,3,2,1.7,2,36.8,11.2,12.9,0.8,6.7,165.9,2,0,black_cotton,782,Cherry_(including_sour)___Powdery_mildew,57.8,1
12.8,88.3,22.7,11.2,1,Wheat,Sangli,Maharashtra,16.86,74.56,2,1,12.3,2,65.7,1.4,4.0,7.3,7.18,111.4,2,0,black_cotton,580,Wheat___Leaf_rust,67.1,1
26.0,60.8,0.0,14.8,4,Squash,Mysore,Karnataka,12.29,76.64,2,0,1.9,1,47.1,10.9,19.0,0.1,6.22,258.0,2,0,red_laterite,752,Squash___Powdery_mildew,38.2,1
29.2,88.6,41.4,14.5,11,Pepper,Indore,Madhya Pradesh,22.71,75.85,1,0,9.8,2,63.9,10.4,2.1,4.4,6.7,139.5,2,0,black_cotton,985,"Pepper,_bell___Bacterial_spot",59.3,1
26.6,59.5,1.5,9.7,2,Potato,Muzaffarpur,Bihar,26.12,85.36,0,0,6.4,3,53.4,6.2,9.7,6.1,6.2,88.1,2,1,alluvial,1068,Potato___Early_blight,67.8,1
10.1,94.7,39.6,18.4,11,Potato,Agra,Uttar Pradesh,27.17,78.01,2,3,13.0,12,82.6,0.0,0.2,6.8,6.2,161.3,3,1,alluvial,660,Potato___Late_blight,96.0,1
24.4,83.5,21.6,5.8,6,Grape,Vijayawada,Andhra Pradesh,16.5,80.64,6,0,18.4,3,77.8,2.6,2.9,6.0,6.66,166.3,3,1,alluvial,1012,Grape___Black_rot,51.9,1
22.1,86.7,33.5,15.2,9,Peach,Gaya,Bihar,24.79,84.99,4,0,13.6,7,72.4,0.8,0.9,5.9,6.91,117.6,2,0,alluvial,968,Peach___Bacterial_spot,51.4,1
27.2,89.3,51.3,2.3,7,Corn,Pune,Maharashtra,18.52,73.85,2,0,17.5,5,78.5,10.2,2.5,8.5,6.31,172.4,3,1,red_laterite,722,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,57.2,1
17.0,62.6,18.0,10.6,3,Cherry,Amritsar,Punjab,31.63,74.87,3,0,2.8,1,65.5,4.1,6.8,3.6,6.2,94.1,2,0,alluvial,682,Cherry_(including_sour)___healthy,0.0,0
15.6,80.3,16.3,35.7,1,Wheat,Bathinda,Punjab,30.21,74.94,3,0,12.3,5,73.5,3.5,2.7,9.0,6.74,134.3,2,1,alluvial,404,Wheat___Leaf_rust,64.8,1
27.4,66.7,2.8,12.4,6,Grape,Latur,Maharashtra,18.4,76.56,2,1,1.2,1,16.3,3.2,29.3,2.4,6.87,137.1,2,1,black_cotton,742,Grape___Esca_(Black_Measles),62.0,1
19.5,98.3,27.0,19.6,4,Corn,Visakhapatnam,Andhra Pradesh,17.68,83.21,2,0,8.4,6,68.3,9.3,1.9,7.8,6.64,156.5,2,1,red_laterite,1012,Corn_(maize)___Common_rust_,70.7,1
25.2,90.8,23.6,9.6,5,Grape,Nashik,Maharashtra,19.99,73.79,4,2,10.4,9,91.2,4.6,1.3,6.5,6.46,108.0,3,1,red_laterite,620,Grape___Black_rot,53.2,1
21.5,99.7,18.6,4.0,9,Grape,Amravati,Maharashtra,20.93,77.75,2,2,17.9,5,84.0,4.5,0.7,10.8,6.84,132.0,3,1,black_cotton,788,Grape___Black_rot,55.9,1
31.6,39.7,4.3,2.7,10,Tomato,Hisar,Haryana,29.15,75.72,0,2,0.0,0,26.1,7.7,36.7,1.9,7.02,85.4,2,0,alluvial,428,Tomato___Spider_mites Two-spotted_spider_mite,51.5,1
